水质类别,序号,R通道一阶矩,G通道一阶矩,B通道一阶矩,R通道二阶矩,G通道二阶矩,B通道二阶矩,R通道三阶矩,G通道三阶矩,B通道三阶矩
3.0,65.0,0.54908984375,0.590677734375,0.26707578125000003,0.009095534316731256,0.0057546868503724515,0.011735835227678126,-0.0037347489601778938,-0.00271273396170659,-0.0060209060671228
3.0,66.0,0.5079785156250001,0.5198511718750001,0.209083203125,0.007455816458722829,0.005767763500238003,0.010428414533446414,-0.0034917870631671504,-0.002303558711355085,-0.007414705764391704
3.0,67.0,0.528028515625,0.51873984375,0.23838203125000001,0.03962346617994237,0.03994272962355319,0.1075619920245804,-0.04247564737051931,-0.04258843524136442,-0.1129908050094643
3.0,68.0,0.561628515625,0.5384140625,0.169565625,0.010424145875333121,0.006311034986248792,0.013341592331408574,-0.006600422220028892,-0.0030869494424687264,-0.005495444960421581
3.0,69.0,0.556182421875,0.5378859375,0.172630859375,0.010054964234427458,0.010729664973764035,0.021278221777568274,-0.007438976287989797,-0.011004005528119259,-0.026545140009934593
3.0,7.0,0.62080390625,0.57591171875,0.1548796875,0.012814937815907888,0.012846137984172463,0.02096668156480285,-0.008670292744266183,-0.009211208669708173,-0.016883625675610386
3.0,70.0,0.5562453125,0.54676953125,0.282850390625,0.06764742636962323,0.06834703806087236,0.1891013263137436,-0.062270998500423946,-0.06227789571587207,-0.17260638883746496
3.0,71.0,0.537321484375,0.55424765625,0.059914062500000004,0.00841237171636436,0.007244299643121887,0.007442360708146059,-0.0025213226148852715,-0.0031011565454697344,-0.0037742486516463714
3.0,72.0,0.54280625,0.563838671875,0.06848671875000001,0.008342079654903207,0.0065369395145245725,0.00785626145925726,-0.0019183616823281388,-0.0036931386814335267,-0.003537861391916759
3.0,73.0,0.53181796875,0.54496875,0.231223828125,0.03863525310636353,0.03618643740344061,0.09279361911326893,-0.045624303862646286,-0.04420809065287199,-0.12047082950913267
3.0,74.0,0.47512382812500004,0.4945453125,0.174040625,0.01928329129930211,0.015324785329986067,0.023813981663221507,-0.009702963797224788,-0.006141490681147856,-0.016922006236145305
3.0,75.0,0.6226484375,0.5669000000000001,0.14518125,0.007702542606026679,0.0060194577887308556,0.009412774678512044,-0.004647416816244682,-0.0026175168067852964,-0.0051188006567466126
3.0,76.0,0.598736328125,0.55814140625,0.36584726562500003,0.008875742491704716,0.006041429991547814,0.01041290960158829,-0.005672964138850981,-0.003148163076872981,-0.006718871216024252
3.0,77.0,0.568579296875,0.514894140625,0.19186640625,0.008145285589692146,0.005113300035178444,0.009822897028385952,-0.003688162350204319,-0.0012965439207387702,-0.005409810448232764
3.0,78.0,0.542691015625,0.48982929687500004,0.16468984375,0.008875911861372314,0.005950651437696461,0.010441171433947726,-0.00641433381964574,-0.004292519665011227,-0.0035553395793584248
3.0,8.0,0.5562449218750001,0.542447265625,0.2357765625,0.008597600619921684,0.007513900844574647,0.009644295163422715,-0.003576596996192047,-0.0010153246085619285,-0.0018336643044188949
3.0,9.0,0.5530875000000001,0.5373828125,0.21399453125,0.008830395725666828,0.007634395626507136,0.009957288884466042,-0.004427822068898663,-0.0015403783881622558,-0.005976520141552305
4.0,1.0,0.47583632812500004,0.487935546875,0.152357421875,0.008262380098751222,0.006316863714011607,0.01282326609767829,-0.00328871502917266,-0.003486622180451801,-0.004458238054039869
4.0,10.0,0.46338125,0.478221484375,0.21113984375,0.0112443186609255,0.007323494662124227,0.008660180705874357,-0.005921251371360144,-0.003709927841020453,-0.0036312930478674564
4.0,11.0,0.37259609375,0.346700390625,0.12983828125,0.013343765345973318,0.009091432390653206,0.010036759554676922,-0.0042367184675162215,-0.00133191155514244,-0.005715234412406275
4.0,12.0,0.4015703125,0.42552578125,0.17180039062500002,0.01002635991107472,0.006205558352620124,0.010474822741626984,-0.003767458873786397,-0.0025438023289487584,-0.006066188518585788
4.0,13.0,0.43695546875,0.47439453125000003,0.205575,0.012357443724544068,0.008855887451504278,0.011706256465227797,-0.004131265034555887,-0.002933396344465132,-0.00794432530657983
4.0,14.0,0.49867265625,0.528036328125,0.20542578125000002,0.014310282285026676,0.011225331508439525,0.010721271540827066,-0.009145480363719833,-0.006929087138696265,-0.005991050600523572
4.0,15.0,0.49210312500000003,0.49825703125000004,0.1492125,0.02317197688362632,0.03095843119862945,0.05978714857530526,-0.02089816809365921,-0.02898232112622893,-0.059004681042349946
4.0,16.0,0.5532011718750001,0.6019562500000001,0.5567902343750001,0.10620481861554994,0.12112380167428385,0.2448107220461425,-0.05754036549192533,-0.04629554737445804,-0.10265299326259122
4.0,17.0,0.552105859375,0.59433828125,0.49667539062500005,0.0815239251892681,0.09437334432723489,0.22266120227462746,-0.07288762157890333,-0.08803496715783887,-0.1995308510779386
4.0,18.0,0.49517539062500004,0.5390390625,0.4249171875,0.0671251104758151,0.07738135962164616,0.1971957128031673,-0.05881204747778281,-0.07457538915810905,-0.16809784360748473
4.0,19.0,0.496541015625,0.488023828125,0.16049140625,0.007833165782462232,0.005605376455577289,0.012957943516272111,-0.004298466828808108,-0.0034526439404108378,-0.006337014888771631
4.0,2.0,0.466255078125,0.48497460937500003,0.16825429687500001,0.00894690071019653,0.006584479735147518,0.01024596522120825,-0.003495515684346292,-0.0026458490893077565,-0.006362635386028355
4.0,20.0,0.49862031250000005,0.49093828125,0.1558921875,0.007566286016404032,0.005312396540812439,0.011879887871518134,-0.0029412235193818923,-0.0027318649286377974,-0.004801228908291601
4.0,21.0,0.514528515625,0.500423828125,0.15858671875,0.008152099030152429,0.006062278192926134,0.013111016523231944,-0.004847096465144281,-0.00227462685312306,-0.007726721130357881
4.0,22.0,0.47261640625,0.48341875,0.2547703125,0.05318552617679129,0.05113507636795168,0.10779181120562119,-0.06347279529397068,-0.06294694102488808,-0.14667652471912634
4.0,23.0,0.494630859375,0.49762421875,0.288382421875,0.05410747792429325,0.053331385176999306,0.09959423821800316,-0.03409326607742431,-0.039843392335789374,-0.108481761154872
4.0,24.0,0.491541015625,0.497374609375,0.21212539062500002,0.016047277101940836,0.016507214253350135,0.021558332644023775,-0.015753979598237072,-0.015420491282346861,-0.018448220235030836
4.0,3.0,0.478673046875,0.499894921875,0.164217578125,0.009025361596469224,0.006204640565308977,0.012121040191581237,-0.0037503730944487158,-0.003377703383676341,-0.0036788404623144606
4.0,4.0,0.61211171875,0.5853773437500001,0.229398046875,0.014667206538118833,0.011836541109814807,0.03498952854786285,-0.007269002992459731,-0.007102688815191426,-0.03340559597314064
4.0,5.0,0.5962871093750001,0.552169140625,0.164591796875,0.0131417592905119,0.011371322480040238,0.011850393238866441,-0.008735877650361226,-0.007919196408002763,-0.005709964047281504
4.0,6.0,0.475285546875,0.47602382812500005,0.30969335937500003,0.019630776259648933,0.01798508241695538,0.03319045202772091,-0.013864869159421037,-0.017393747658058217,-0.03117343798304199
4.0,7.0,0.45623515625,0.45845195312500003,0.2777640625,0.012880361420672504,0.009838340457752337,0.0190581859232088,-0.007874694819358414,-0.003523832224337293,-0.01743639536980306
4.0,8.0,0.5651808593750001,0.558289453125,0.448381640625,0.056870853792411816,0.05698494904421712,0.09950953755199679,-0.046625974854031714,-0.04902587646784882,-0.084824946576124
4.0,9.0,0.6866359375000001,0.7411031250000001,0.8851628906250001,0.0835129638987874,0.09898561887537316,0.1562533718928165,-0.11395201957340084,-0.1350330027987586,-0.21511070053517198
5.0,1.0,0.17295156250000002,0.279280859375,0.12304960937500001,0.007122717390669362,0.0064751713557012055,0.006701011638276596,-0.004765508510881033,-0.002509906883801207,-0.002488667120451992
5.0,2.0,0.265590625,0.386065234375,0.10524960937500001,0.00984492998880007,0.007478924153114344,0.007878968019635777,-0.003955739415039303,-0.00615004300233919,-0.003079961791375766
5.0,3.0,0.41301171875000003,0.48441289062500004,0.204499609375,0.016101730708576744,0.010037774958472785,0.015557307659899124,-0.010229225645030308,-0.004263412818502641,-0.0020954304996322034
5.0,4.0,0.45720468750000004,0.513752734375,0.26833984375000003,0.0748166733870146,0.06131020482487171,0.1293194711538322,-0.10080612518605091,-0.08269991973098285,-0.171408122016519
5.0,5.0,0.7654398437500001,0.76324765625,0.757034375,0.08233034695458948,0.08718615293188203,0.1091054238821692,-0.11022219616155847,-0.1179269993725962,-0.14580475243292035
5.0,6.0,0.68839375,0.657612109375,0.361266015625,0.01330744805844175,0.009861953275391544,0.007600590080643384,-0.004670890376311374,-0.0030176878772885285,-0.003981711607704391
