,0,1,2,3,4,5,6,7,8,9,10,11
493,28.0,67.20689655172414,835.0,537.7629048780489,41.0,233.0,217.0,67.0,118.0,59.0,109.0,32.0
494,7.0,68.6875,108.0,44.39514285714286,14.0,0.0,13.0,37.0,0.0,21.0,22.0,15.0
495,8.0,69.55555555555556,201.0,1936.7079999999999,5.0,171.0,12.0,0.0,0.0,15.0,0.0,3.0
496,19.0,67.9,831.0,1148.0737555555556,27.0,404.0,230.0,48.0,40.0,15.0,60.0,34.0
497,11.0,68.95833333333333,206.0,1596.2508333333333,6.0,171.0,0.0,0.0,0.0,23.0,9.0,3.0
498,11.0,72.66666666666667,92.0,16.691762500000003,16.0,0.0,52.0,30.0,0.0,0.0,4.0,6.0
499,13.0,67.64285714285714,104.0,73.63944651162787,43.0,0.0,19.0,11.0,20.0,20.0,12.0,22.0
500,18.0,68.44736842105263,99.0,88.32991463414632,41.0,1.0,33.0,13.0,29.0,8.0,2.0,13.0
501,11.0,72.66666666666667,88.0,14.326368750000002,16.0,0.0,43.0,33.0,0.0,0.0,4.0,8.0
502,11.0,72.66666666666667,88.0,14.326368750000002,16.0,0.0,43.0,33.0,0.0,0.0,4.0,8.0
503,13.0,68.21428571428571,220.0,72.90583043478254,23.0,0.0,70.0,37.0,22.0,21.0,40.0,30.0
504,30.0,67.69354838709677,556.0,338.16008529411766,34.0,232.0,0.0,68.0,108.0,49.0,64.0,35.0
505,9.0,68.15,21.0,17.600041666666666,12.0,0.0,4.0,12.0,0.0,0.0,0.0,5.0
506,2.0,70.66666666666667,17.0,17.646185714285718,7.0,0.0,0.0,10.0,5.0,0.0,0.0,2.0
507,0.0,72.5,28.0,22.911575000000003,8.0,0.0,0.0,16.0,7.0,2.0,0.0,3.0
508,13.0,68.35714285714286,82.0,95.994464516129,31.0,0.0,19.0,11.0,20.0,18.0,4.0,10.0
509,6.0,73.85714285714286,52.0,9.328383333333335,12.0,0.0,14.0,24.0,0.0,0.0,0.0,14.0
510,17.0,68.38888888888889,117.0,68.02371632653059,49.0,0.0,19.0,11.0,33.0,24.0,16.0,14.0
511,1.0,66.75,15.0,45.8281,2.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0
512,11.0,69.04166666666667,100.0,68.80455217391301,46.0,1.0,19.0,7.0,24.0,14.0,20.0,15.0
513,14.0,71.13333333333334,118.0,40.751564285714274,14.0,0.0,25.0,9.0,28.0,9.0,10.0,37.0
514,9.0,68.85,110.0,44.091886666666674,15.0,0.0,14.0,37.0,0.0,21.0,15.0,23.0
515,11.0,69.04166666666667,102.0,67.79117234042549,47.0,1.0,19.0,7.0,24.0,14.0,22.0,15.0
516,24.0,67.8,363.0,272.8270551724138,29.0,94.0,0.0,95.0,56.0,29.0,64.0,25.0
517,15.0,68.21875,175.0,69.38694999999994,18.0,0.0,57.0,23.0,0.0,21.0,46.0,28.0
518,21.0,67.5,850.0,556.9901550000001,40.0,232.0,253.0,67.0,96.0,78.0,90.0,34.0
519,27.0,67.07142857142857,861.0,529.3218,42.0,233.0,217.0,93.0,118.0,59.0,109.0,32.0
520,29.0,66.95,940.0,471.8016795918368,49.0,233.0,286.0,67.0,118.0,66.0,126.0,44.0
521,8.0,72.33333333333333,87.0,18.67049375,16.0,0.0,22.0,47.0,9.0,0.0,0.0,9.0
522,2.0,73.33333333333333,17.0,69.39715000000001,4.0,0.0,0.0,14.0,2.0,0.0,0.0,1.0
523,11.0,67.91666666666667,82.0,95.994464516129,31.0,0.0,19.0,11.0,20.0,18.0,4.0,10.0
524,16.0,68.29411764705883,125.0,61.53809272727269,55.0,0.0,19.0,11.0,31.0,24.0,22.0,18.0
525,19.0,67.175,782.0,588.6402783783784,37.0,233.0,230.0,25.0,118.0,53.0,90.0,33.0
526,23.0,68.1875,353.0,304.4670740740741,27.0,94.0,56.0,26.0,45.0,18.0,93.0,21.0
527,29.0,67.31666666666666,791.0,573.9826131578948,38.0,233.0,217.0,68.0,96.0,59.0,83.0,35.0
528,8.0,76.5,225.0,39.65321111111108,27.0,40.0,32.0,48.0,74.0,9.0,0.0,22.0
529,22.0,67.28260869565217,883.0,509.2935822222223,45.0,233.0,287.0,74.0,73.0,31.0,143.0,42.0
530,14.0,67.96666666666667,271.0,444.2524666666666,18.0,94.0,56.0,26.0,0.0,8.0,74.0,13.0
531,28.0,67.51724137931035,561.0,338.73959705882356,34.0,232.0,0.0,83.0,108.0,39.0,64.0,35.0
532,15.0,68.3125,212.0,60.58454999999995,24.0,0.0,57.0,23.0,15.0,26.0,56.0,35.0
533,14.0,68.43333333333334,223.0,71.36654999999995,22.0,0.0,57.0,23.0,37.0,21.0,56.0,29.0
534,32.0,67.24242424242425,924.0,729.354385,40.0,327.0,273.0,26.0,118.0,28.0,111.0,41.0
535,11.0,68.625,206.0,70.57920476190472,21.0,0.0,57.0,40.0,15.0,42.0,29.0,23.0
536,8.0,68.33333333333333,331.0,2854.932235999999,25.0,114.0,119.0,5.0,30.0,32.0,13.0,18.0
537,14.0,68.96666666666667,165.0,24.68956363636364,11.0,63.0,44.0,18.0,18.0,12.0,9.0,1.0
538,30.0,67.46774193548387,800.0,559.775958974359,39.0,233.0,217.0,68.0,96.0,59.0,92.0,35.0
539,8.0,71.11111111111111,52.0,42.39571818181817,11.0,1.0,43.0,3.0,5.0,0.0,0.0,0.0
540,5.0,70.16666666666667,43.0,12.073828571428573,7.0,0.0,10.0,26.0,0.0,0.0,2.0,5.0
541,8.0,71.11111111111111,43.0,42.66496999999999,10.0,1.0,33.0,3.0,6.0,0.0,0.0,0.0
542,8.0,71.11111111111111,52.0,42.39571818181817,11.0,1.0,43.0,3.0,5.0,0.0,0.0,0.0
543,1.0,75.0,2.0,1.9923,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
544,8.0,71.11111111111111,43.0,42.66496999999999,10.0,1.0,33.0,3.0,6.0,0.0,0.0,0.0
545,8.0,71.11111111111111,46.0,44.64297999999999,10.0,1.0,31.0,9.0,5.0,0.0,0.0,0.0
546,0.0,75.0,57.0,715.7643666666667,3.0,0.0,56.0,1.0,0.0,0.0,0.0,0.0
547,4.0,73.9,88.0,29.5469,7.0,0.0,76.0,11.0,1.0,0.0,0.0,0.0
548,10.0,67.5,215.0,68.61488571428569,28.0,0.0,27.0,41.0,33.0,11.0,24.0,79.0
549,5.0,72.08333333333333,60.0,13.285917647058826,17.0,0.0,5.0,6.0,0.0,7.0,0.0,42.0
550,8.0,71.11111111111111,52.0,42.39571818181817,11.0,1.0,43.0,3.0,5.0,0.0,0.0,0.0
551,14.0,68.7,184.0,56.09641666666666,12.0,64.0,55.0,44.0,10.0,5.0,6.0,0.0
552,26.0,66.75925925925925,298.0,115.32453773584903,53.0,0.0,0.0,96.0,0.0,7.0,27.0,168.0
553,18.0,74.86842105263158,166.0,29.642671874999998,32.0,0.0,0.0,39.0,14.0,22.0,0.0,91.0
554,13.0,77.07142857142857,70.0,36.339119999999994,10.0,0.0,0.0,25.0,14.0,11.0,0.0,20.0
555,21.0,71.25,234.0,38.12003409090906,44.0,0.0,0.0,39.0,0.0,28.0,28.0,139.0
556,8.0,71.11111111111111,52.0,42.39571818181817,11.0,1.0,43.0,3.0,5.0,0.0,0.0,0.0
557,16.0,71.70588235294117,179.0,25.664970454545436,44.0,0.0,0.0,23.0,1.0,11.0,14.0,130.0
558,7.0,72.625,51.0,16.0318,9.0,10.0,5.0,22.0,0.0,7.0,2.0,5.0
559,28.0,68.12068965517241,475.0,111.81503255813954,43.0,55.0,93.0,64.0,77.0,11.0,24.0,151.0
560,4.0,78.8,30.0,23.907740000000004,5.0,0.0,19.0,11.0,0.0,0.0,0.0,0.0
561,2.0,71.33333333333333,16.0,37.18983333333333,6.0,0.0,11.0,3.0,0.0,2.0,0.0,0.0
562,7.0,69.875,44.0,33.01987999999999,5.0,0.0,24.0,0.0,0.0,0.0,0.0,20.0
563,1.0,73.5,77.0,56.52764,5.0,0.0,67.0,9.0,0.0,0.0,0.0,1.0
564,11.0,71.54166666666667,55.0,26.469285714285718,7.0,0.0,0.0,16.0,0.0,13.0,2.0,24.0
565,5.0,72.41666666666667,39.0,16.4329,5.0,0.0,11.0,26.0,0.0,0.0,2.0,0.0
566,10.0,67.5,215.0,68.61488571428569,28.0,0.0,27.0,41.0,33.0,11.0,24.0,79.0
567,25.0,69.40384615384616,387.0,91.90812857142858,42.0,55.0,28.0,65.0,55.0,11.0,24.0,149.0
568,4.0,73.9,88.0,29.5469,7.0,0.0,76.0,11.0,1.0,0.0,0.0,0.0
569,29.0,66.78333333333333,524.0,119.14207555555554,45.0,55.0,134.0,64.0,77.0,11.0,24.0,159.0
570,4.0,73.9,89.0,29.31524285714286,7.0,0.0,76.0,13.0,0.0,0.0,0.0,0.0
571,29.0,66.31666666666666,525.0,102.96910408163268,49.0,55.0,98.0,41.0,93.0,24.0,46.0,168.0
572,29.0,67.41666666666667,524.0,119.14207555555554,45.0,55.0,134.0,64.0,77.0,11.0,24.0,159.0
573,8.0,71.11111111111111,36.0,50.82294999999999,8.0,1.0,21.0,9.0,5.0,0.0,0.0,0.0
574,18.0,69.44736842105263,142.0,51.651187499999985,16.0,0.0,36.0,31.0,0.0,13.0,0.0,62.0
575,26.0,68.35185185185185,183.0,52.34820999999997,20.0,0.0,37.0,23.0,17.0,13.0,0.0,93.0
576,35.0,66.41666666666667,527.0,103.90832916666669,48.0,55.0,98.0,40.0,93.0,24.0,46.0,171.0
577,4.0,73.9,58.0,14.548250000000001,6.0,0.0,46.0,11.0,1.0,0.0,0.0,0.0
578,6.0,68.28571428571429,89.0,43.03983999999999,15.0,0.0,12.0,24.0,7.0,16.0,7.0,23.0
579,26.0,68.35185185185185,183.0,52.34820999999997,20.0,0.0,37.0,23.0,17.0,13.0,0.0,93.0
580,5.0,79.0,50.0,20.172150000000002,8.0,0.0,8.0,40.0,0.0,0.0,2.0,0.0
581,36.0,66.35135135135135,594.0,109.81296274509803,51.0,55.0,134.0,63.0,93.0,24.0,46.0,179.0
582,34.0,66.25714285714285,551.0,103.13952800000001,50.0,55.0,98.0,63.0,93.0,24.0,46.0,172.0
583,8.0,70.38888888888889,34.0,40.774849999999994,4.0,0.0,25.0,0.0,0.0,0.0,0.0,9.0
584,12.0,72.65384615384616,52.0,27.640283333333333,6.0,0.0,11.0,26.0,0.0,13.0,2.0,0.0
585,25.0,66.63461538461539,495.0,118.01581707317077,41.0,55.0,98.0,40.0,93.0,26.0,34.0,149.0
586,0.0,75.0,9.0,19.9231,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
587,35.0,66.02777777777777,593.0,115.575231372549,51.0,56.0,134.0,63.0,93.0,24.0,46.0,177.0
588,34.0,67.68571428571428,509.0,135.68951578947375,38.0,56.0,107.0,44.0,121.0,42.0,32.0,107.0
589,4.0,73.9,58.0,14.548250000000001,6.0,0.0,46.0,11.0,1.0,0.0,0.0,0.0
590,34.0,66.42857142857143,486.0,119.50707750000007,40.0,56.0,71.0,63.0,93.0,42.0,34.0,127.0
591,41.0,66.98809523809524,506.0,114.31862093023257,43.0,56.0,107.0,46.0,93.0,29.0,10.0,165.0
592,41.0,66.98809523809524,535.0,113.04796222222222,45.0,56.0,107.0,67.0,93.0,29.0,10.0,173.0
593,4.0,71.9,30.0,71.72325,2.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0
594,33.0,67.76470588235294,401.0,129.4543515151515,33.0,56.0,78.0,46.0,59.0,29.0,0.0,133.0
595,9.0,72.1,105.0,33.37867857142856,14.0,0.0,1.0,9.0,47.0,9.0,10.0,29.0
596,45.0,66.8586956521739,615.0,115.28798076923076,52.0,56.0,134.0,86.0,93.0,16.0,46.0,184.0
597,45.0,66.8695652173913,596.0,104.93597115384615,52.0,56.0,107.0,86.0,93.0,16.0,46.0,192.0
598,30.0,67.80645161290323,306.0,108.22130416666668,24.0,1.0,101.0,23.0,66.0,29.0,10.0,76.0
599,30.0,67.91935483870968,390.0,131.03315312499998,32.0,56.0,78.0,46.0,59.0,29.0,0.0,122.0
600,31.0,67.84375,266.0,86.75140384615383,26.0,1.0,78.0,23.0,39.0,29.0,0.0,96.0
601,42.0,66.32558139534883,651.0,109.86340714285714,56.0,56.0,134.0,86.0,93.0,42.0,46.0,194.0
602,32.0,66.36363636363636,577.0,119.31590408163265,49.0,56.0,134.0,63.0,93.0,42.0,34.0,155.0
603,23.0,68.89583333333333,236.0,85.70334090909088,22.0,1.0,66.0,23.0,44.0,29.0,20.0,53.0
604,38.0,66.34615384615384,592.0,115.76522941176471,51.0,56.0,134.0,63.0,93.0,42.0,46.0,158.0
605,45.0,66.84782608695652,601.0,106.16931730769231,52.0,56.0,107.0,86.0,93.0,29.0,46.0,184.0
606,25.0,68.4423076923077,221.0,96.32160999999999,20.0,1.0,78.0,23.0,17.0,29.0,0.0,73.0
607,36.0,66.4054054054054,524.0,123.95719047619052,42.0,56.0,107.0,63.0,93.0,42.0,34.0,129.0
608,42.0,66.66279069767442,620.0,117.27559423076922,52.0,56.0,134.0,86.0,93.0,27.0,46.0,178.0
609,26.0,68.62962962962963,257.0,117.3874052631579,19.0,1.0,101.0,23.0,44.0,29.0,0.0,59.0
610,40.0,66.32926829268293,635.0,113.20156481481482,54.0,56.0,134.0,86.0,93.0,42.0,46.0,178.0
611,10.0,70.31818181818181,267.0,3518.3993099999993,20.0,114.0,87.0,13.0,20.0,21.0,0.0,12.0
612,10.0,72.72727272727273,92.0,16.691762500000003,16.0,0.0,52.0,30.0,0.0,0.0,4.0,6.0
613,36.0,66.85135135135135,490.0,131.99390000000002,38.0,56.0,107.0,44.0,106.0,29.0,22.0,126.0
614,4.0,68.6,128.0,42.64524583333333,24.0,0.0,59.0,14.0,42.0,0.0,0.0,13.0
615,28.0,66.1896551724138,516.0,123.32258372093025,43.0,56.0,98.0,63.0,93.0,26.0,34.0,146.0
616,30.0,66.1774193548387,486.0,119.50707750000007,40.0,56.0,71.0,63.0,93.0,42.0,34.0,127.0
617,8.0,68.33333333333333,330.0,2973.872479166666,24.0,114.0,119.0,5.0,30.0,32.0,13.0,17.0
618,2.0,75.66666666666667,80.0,52.77535384615385,13.0,48.0,6.0,9.0,4.0,0.0,0.0,13.0
619,5.0,74.66666666666667,64.0,14.320206250000002,16.0,0.0,0.0,0.0,53.0,0.0,0.0,11.0
620,5.0,72.0,50.0,9.995300000000002,11.0,0.0,14.0,24.0,0.0,0.0,0.0,12.0
621,20.0,68.9047619047619,123.0,64.09713207547166,53.0,0.0,19.0,14.0,35.0,21.0,18.0,16.0
622,9.0,71.95,160.0,28.20804062499999,32.0,0.0,36.0,20.0,80.0,0.0,0.0,24.0
623,16.0,69.0,79.0,114.66515517241376,29.0,0.0,29.0,4.0,27.0,12.0,0.0,7.0
624,7.0,70.8125,134.0,52.34305652173912,23.0,0.0,58.0,0.0,17.0,15.0,13.0,31.0
625,9.0,71.9,98.0,19.063609523809518,21.0,0.0,22.0,41.0,9.0,4.0,6.0,16.0
626,9.0,72.1,87.0,18.67049375,16.0,0.0,22.0,47.0,9.0,0.0,0.0,9.0
627,11.0,67.91666666666667,82.0,95.994464516129,31.0,0.0,19.0,11.0,20.0,18.0,4.0,10.0
628,22.0,67.84782608695652,241.0,381.9205578947368,19.0,94.0,0.0,53.0,23.0,10.0,45.0,16.0
629,11.0,67.91666666666667,82.0,95.994464516129,31.0,0.0,19.0,11.0,20.0,18.0,4.0,10.0
630,10.0,69.54545454545455,334.0,2745.8934230769223,26.0,114.0,119.0,10.0,35.0,32.0,6.0,18.0
631,13.0,69.42857142857143,57.0,39.02940714285712,28.0,1.0,14.0,14.0,16.0,2.0,0.0,10.0
632,24.0,68.38,306.0,275.617537037037,27.0,94.0,0.0,41.0,44.0,18.0,84.0,25.0
633,2.0,67.5,15.0,45.8281,2.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0
634,10.0,72.36363636363636,98.0,16.150344999999998,20.0,0.0,28.0,47.0,9.0,0.0,0.0,14.0
635,10.0,68.9090909090909,175.0,79.88948749999996,16.0,0.0,57.0,31.0,15.0,21.0,41.0,10.0
636,10.0,69.13636363636364,84.0,15.487116666666664,24.0,0.0,9.0,29.0,9.0,4.0,6.0,27.0
637,27.0,66.91071428571429,905.0,496.44000869565224,46.0,233.0,286.0,48.0,118.0,56.0,126.0,38.0
638,10.0,68.63636363636364,48.0,43.096326086956516,23.0,1.0,14.0,16.0,8.0,0.0,0.0,9.0
639,3.0,74.25,37.0,102.24325,8.0,0.0,0.0,30.0,5.0,0.0,0.0,2.0
640,7.0,73.8125,58.0,14.916150000000004,16.0,0.0,0.0,0.0,6.0,19.0,8.0,25.0
641,2.0,75.0,12.0,1.99384,5.0,0.0,0.0,10.0,0.0,2.0,0.0,0.0
642,7.0,72.0625,167.0,68.83901666666665,24.0,0.0,58.0,0.0,35.0,28.0,15.0,31.0
643,2.0,75.0,10.0,1.9942250000000001,4.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
644,19.0,68.775,251.0,363.80407499999995,20.0,94.0,0.0,53.0,35.0,8.0,45.0,16.0
645,24.0,68.38,306.0,275.617537037037,27.0,94.0,0.0,41.0,44.0,18.0,84.0,25.0
646,15.0,69.0,200.0,61.2465894736842,19.0,0.0,36.0,42.0,41.0,58.0,0.0,23.0
647,21.0,68.68181818181819,264.0,316.61592608695645,23.0,94.0,0.0,41.0,23.0,8.0,74.0,24.0
648,10.0,72.9090909090909,82.0,13.978580000000001,15.0,0.0,43.0,27.0,0.0,0.0,4.0,8.0
649,27.0,67.80357142857143,301.0,41.147866666666665,30.0,0.0,0.0,83.0,90.0,39.0,64.0,25.0
650,20.0,68.57142857142857,231.0,401.11296666666664,18.0,94.0,0.0,41.0,23.0,8.0,45.0,20.0
651,10.0,72.9090909090909,88.0,14.326368750000002,16.0,0.0,43.0,33.0,0.0,0.0,4.0,8.0
652,21.0,68.68181818181819,249.0,345.6364428571428,21.0,94.0,0.0,41.0,23.0,8.0,64.0,19.0
653,5.0,73.0,70.0,31.876999999999985,12.0,0.0,33.0,35.0,0.0,2.0,0.0,0.0
654,8.0,70.38888888888889,34.0,40.774849999999994,4.0,0.0,25.0,0.0,0.0,0.0,0.0,9.0
655,5.0,69.91666666666667,102.0,13.476162500000001,8.0,0.0,65.0,18.0,10.0,0.0,9.0,0.0
656,9.0,69.95,116.0,50.75627999999998,10.0,1.0,52.0,57.0,0.0,0.0,6.0,0.0
657,7.0,70.75,87.0,54.001222222222204,9.0,1.0,38.0,39.0,0.0,0.0,8.0,1.0
658,2.0,73.0,50.0,22.1878,10.0,0.0,0.0,21.0,5.0,0.0,11.0,13.0
659,4.0,73.0,89.0,21.749400000000005,12.0,0.0,25.0,44.0,19.0,1.0,0.0,0.0
660,4.0,73.0,89.0,21.749400000000005,12.0,0.0,25.0,44.0,19.0,1.0,0.0,0.0
661,2.0,75.0,8.0,1.9923,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
662,35.0,66.88888888888889,461.0,138.30716285714288,35.0,56.0,107.0,44.0,88.0,29.0,22.0,115.0
663,11.0,70.875,188.0,25.94540909090909,11.0,63.0,95.0,0.0,17.0,7.0,5.0,1.0
664,2.0,75.0,8.0,1.9923,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
665,14.0,68.43333333333334,159.0,24.488727272727274,11.0,63.0,44.0,18.0,8.0,12.0,9.0,5.0
666,4.0,74.3,115.0,12.478528571428571,7.0,0.0,75.0,21.0,9.0,8.0,2.0,0.0
667,13.0,69.75,141.0,24.945290000000004,10.0,63.0,44.0,0.0,8.0,12.0,9.0,5.0
668,6.0,70.42857142857143,93.0,55.42205555555554,9.0,1.0,38.0,39.0,0.0,0.0,8.0,7.0
669,5.0,72.08333333333333,96.0,51.60870909090908,11.0,1.0,38.0,47.0,0.0,0.0,8.0,2.0
670,2.0,70.83333333333333,63.0,23.053900000000002,7.0,0.0,45.0,15.0,0.0,0.0,3.0,0.0
671,5.0,73.0,70.0,31.876999999999985,12.0,0.0,33.0,35.0,0.0,2.0,0.0,0.0
672,13.0,69.71428571428571,187.0,22.430846153846154,13.0,63.0,64.0,18.0,18.0,12.0,11.0,1.0
673,9.0,69.95,116.0,50.75627999999998,10.0,1.0,52.0,57.0,0.0,0.0,6.0,0.0
674,10.0,67.5,215.0,68.61488571428569,28.0,0.0,27.0,41.0,33.0,11.0,24.0,79.0
675,15.0,68.5,155.0,26.737600000000004,10.0,63.0,44.0,18.0,8.0,12.0,9.0,1.0
676,4.0,72.9,45.0,17.0146,6.0,0.0,11.0,32.0,0.0,0.0,2.0,0.0
677,19.0,69.85,255.0,31.381598412698388,63.0,0.0,0.0,1.0,16.0,11.0,29.0,198.0
678,14.0,70.33333333333333,195.0,24.247649999999997,12.0,63.0,97.0,0.0,17.0,12.0,5.0,1.0
679,12.0,77.76923076923077,68.0,40.15543333333333,9.0,0.0,0.0,25.0,14.0,11.0,0.0,18.0
680,15.0,69.96875,155.0,26.737600000000004,10.0,63.0,44.0,18.0,8.0,12.0,9.0,1.0
681,13.0,68.71428571428571,159.0,24.488727272727274,11.0,63.0,44.0,18.0,8.0,12.0,9.0,5.0
682,13.0,69.71428571428571,187.0,22.430846153846154,13.0,63.0,64.0,18.0,18.0,12.0,11.0,1.0
683,14.0,68.96666666666667,165.0,24.68956363636364,11.0,63.0,44.0,18.0,18.0,12.0,9.0,1.0
684,17.0,68.77777777777777,91.0,95.72524594594593,37.0,1.0,33.0,15.0,19.0,8.0,2.0,13.0
685,5.0,71.58333333333333,62.0,23.82533571428571,14.0,0.0,20.0,10.0,20.0,0.0,0.0,12.0
686,9.0,71.9,165.0,81.80726923076924,13.0,0.0,36.0,55.0,45.0,18.0,0.0,11.0
687,1.0,78.75,30.0,24.903900000000004,4.0,10.0,14.0,6.0,0.0,0.0,0.0,0.0
688,19.0,68.675,95.0,89.10317749999999,40.0,1.0,33.0,11.0,23.0,8.0,4.0,15.0
689,3.0,80.0,40.0,20.25516666666667,6.0,10.0,14.0,14.0,0.0,0.0,2.0,0.0
690,4.0,72.9,45.0,17.0146,6.0,0.0,11.0,32.0,0.0,0.0,2.0,0.0
691,12.0,77.76923076923077,70.0,36.339119999999994,10.0,0.0,0.0,25.0,14.0,11.0,2.0,18.0
692,46.0,66.85106382978724,628.0,114.69155094339622,53.0,56.0,134.0,86.0,93.0,29.0,46.0,184.0
693,8.0,68.05555555555556,148.0,74.37731499999998,20.0,0.0,27.0,20.0,15.0,0.0,12.0,74.0
694,16.0,67.79411764705883,803.0,1468.7365095238097,21.0,404.0,230.0,25.0,60.0,43.0,35.0,6.0
695,6.0,69.57142857142857,141.0,39.590625925925906,27.0,0.0,59.0,23.0,41.0,0.0,0.0,18.0
696,14.0,73.26666666666667,95.0,13.132026315789474,19.0,0.0,34.0,48.0,0.0,0.0,4.0,9.0
697,30.0,67.08064516129032,924.0,729.354385,40.0,327.0,273.0,26.0,118.0,28.0,111.0,41.0
698,33.0,67.02941176470588,453.0,117.65201351351351,37.0,55.0,107.0,23.0,77.0,24.0,12.0,155.0
699,10.0,69.54545454545455,334.0,2745.8934230769223,26.0,114.0,119.0,10.0,35.0,32.0,6.0,18.0
700,8.0,68.33333333333333,330.0,2973.872479166666,24.0,114.0,119.0,5.0,30.0,32.0,13.0,17.0
701,10.0,72.9090909090909,82.0,13.978580000000001,15.0,0.0,43.0,27.0,0.0,0.0,4.0,8.0
702,9.0,71.9,98.0,19.063609523809518,21.0,0.0,22.0,41.0,9.0,4.0,6.0,16.0
703,3.0,75.5,57.0,64.28540714285714,14.0,0.0,0.0,35.0,17.0,0.0,0.0,5.0
704,14.0,70.93333333333334,168.0,76.10619999999999,14.0,0.0,36.0,67.0,33.0,18.0,0.0,14.0
705,8.0,72.11111111111111,103.0,14.863249999999999,22.0,0.0,28.0,47.0,5.0,4.0,0.0,19.0
706,9.0,72.05,189.0,65.16970588235294,17.0,0.0,36.0,55.0,33.0,48.0,0.0,17.0
707,6.0,72.07142857142857,30.0,14.58051,10.0,0.0,0.0,10.0,15.0,0.0,0.0,5.0
708,12.0,69.0,54.0,40.42249230769228,26.0,1.0,14.0,16.0,14.0,0.0,0.0,9.0
709,4.0,74.2,148.0,25.07159999999999,32.0,0.0,27.0,21.0,78.0,0.0,0.0,22.0
710,1.0,75.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
711,17.0,68.61111111111111,89.0,97.78558055555554,36.0,1.0,33.0,15.0,15.0,8.0,4.0,13.0
712,6.0,69.78571428571429,33.0,13.461400000000003,6.0,0.0,23.0,0.0,0.0,7.0,3.0,0.0
713,12.0,69.0,48.0,43.096326086956516,23.0,1.0,14.0,16.0,8.0,0.0,0.0,9.0
714,8.0,75.11111111111111,151.0,29.746251724137924,29.0,0.0,36.0,25.0,73.0,0.0,0.0,17.0
715,5.0,74.58333333333333,65.0,14.475894444444448,18.0,0.0,6.0,0.0,6.0,19.0,8.0,26.0
716,13.0,69.42857142857143,57.0,39.02940714285712,28.0,1.0,14.0,14.0,16.0,2.0,0.0,10.0
717,7.0,72.0625,158.0,67.76558333333331,24.0,0.0,58.0,0.0,35.0,18.0,13.0,34.0
718,15.0,68.875,94.0,94.20231578947366,38.0,1.0,33.0,15.0,25.0,8.0,0.0,12.0
719,0.0,75.0,15.0,15.4404,4.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0
720,4.0,75.1,64.0,14.247933333333334,18.0,0.0,6.0,0.0,11.0,12.0,8.0,27.0
721,6.0,71.07142857142857,28.0,15.470941666666668,12.0,0.0,0.0,10.0,14.0,0.0,0.0,4.0
722,7.0,67.0,293.0,101.19632333333332,30.0,65.0,69.0,44.0,20.0,80.0,0.0,15.0
723,14.0,70.93333333333334,168.0,76.10619999999999,14.0,0.0,36.0,67.0,33.0,18.0,0.0,14.0
724,2.0,75.0,12.0,1.99384,5.0,0.0,0.0,10.0,0.0,2.0,0.0,0.0
725,13.0,73.35714285714286,108.0,18.1457,19.0,0.0,51.0,49.0,0.0,0.0,0.0,8.0
726,8.0,72.83333333333333,103.0,19.64126249999999,24.0,0.0,9.0,9.0,72.0,0.0,0.0,13.0
727,6.0,77.28571428571429,120.0,14.132966666666663,24.0,0.0,0.0,20.0,81.0,0.0,0.0,19.0
728,8.0,70.38888888888889,116.0,50.75627999999998,10.0,1.0,52.0,57.0,0.0,0.0,6.0,0.0
729,5.0,74.0,107.0,14.226233333333333,6.0,0.0,75.0,21.0,9.0,0.0,2.0,0.0
730,13.0,68.42857142857143,122.0,40.59374285714285,7.0,63.0,18.0,26.0,0.0,5.0,6.0,4.0
731,14.0,68.96666666666667,165.0,24.68956363636364,11.0,63.0,44.0,18.0,18.0,12.0,9.0,1.0
732,2.0,73.0,38.0,24.06322,10.0,1.0,0.0,21.0,5.0,0.0,3.0,8.0
733,2.0,75.0,8.0,1.9923,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
734,4.0,73.5,39.0,9.856316666666666,12.0,0.0,5.0,6.0,0.0,7.0,0.0,21.0
735,5.0,74.0,123.0,11.1687125,8.0,0.0,75.0,21.0,17.0,8.0,2.0,0.0
736,1.0,75.0,2.0,1.9923,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
737,13.0,68.32142857142857,164.0,76.79239999999994,16.0,0.0,57.0,23.0,0.0,21.0,36.0,27.0
738,17.0,73.25,195.0,32.124244736842094,38.0,0.0,0.0,40.0,15.0,22.0,12.0,106.0
739,16.0,73.6470588235294,190.0,32.74674166666666,36.0,0.0,0.0,40.0,15.0,22.0,12.0,101.0
740,12.0,69.0,48.0,43.096326086956516,23.0,1.0,14.0,16.0,8.0,0.0,0.0,9.0
